timestamp, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB], temperature.gpu
2022/11/10 16:11:17.470, 100 %, 70 %, 15360 MiB, 11331 MiB, 3578 MiB, 56
2022/11/10 16:11:17.971, 16 %, 0 %, 15360 MiB, 11331 MiB, 3578 MiB, 56
2022/11/10 16:11:18.473, 59 %, 37 %, 15360 MiB, 11331 MiB, 3578 MiB, 55
2022/11/10 16:11:18.974, 100 %, 61 %, 15360 MiB, 11331 MiB, 3578 MiB, 56
2022/11/10 16:11:19.476, 75 %, 39 %, 15360 MiB, 11331 MiB, 3578 MiB, 56
2022/11/10 16:11:19.978, 94 %, 64 %, 15360 MiB, 11331 MiB, 3578 MiB, 55
2022/11/10 16:11:20.479, 94 %, 63 %, 15360 MiB, 11331 MiB, 3578 MiB, 56
2022/11/10 16:11:20.980, 40 %, 15 %, 15360 MiB, 11331 MiB, 3578 MiB, 56
2022/11/10 16:11:21.482, 100 %, 62 %, 15360 MiB, 11331 MiB, 3578 MiB, 55
2022/11/10 16:11:21.983, 100 %, 60 %, 15360 MiB, 11331 MiB, 3578 MiB, 56
2022/11/10 16:11:22.533, 94 %, 61 %, 15360 MiB, 11331 MiB, 3578 MiB, 56
2022/11/10 16:11:23.034, 62 %, 41 %, 15360 MiB, 11331 MiB, 3578 MiB, 55
2022/11/10 16:11:23.536, 100 %, 55 %, 15360 MiB, 11331 MiB, 3578 MiB, 56
2022/11/10 16:11:24.037, 74 %, 36 %, 15360 MiB, 11331 MiB, 3578 MiB, 57
2022/11/10 16:11:24.539, 9 %, 0 %, 15360 MiB, 11331 MiB, 3578 MiB, 56
2022/11/10 16:11:25.041, 100 %, 66 %, 15360 MiB, 11331 MiB, 3578 MiB, 57
2022/11/10 16:11:25.542, 35 %, 10 %, 15360 MiB, 11331 MiB, 3578 MiB, 57
2022/11/10 16:11:26.044, 36 %, 37 %, 15360 MiB, 11331 MiB, 3578 MiB, 56
2022/11/10 16:11:26.545, 100 %, 62 %, 15360 MiB, 11331 MiB, 3578 MiB, 57
2022/11/10 16:11:27.046, 92 %, 59 %, 15360 MiB, 11331 MiB, 3578 MiB, 57
2022/11/10 16:11:27.548, 69 %, 42 %, 15360 MiB, 11331 MiB, 3578 MiB, 56
2022/11/10 16:11:28.049, 100 %, 64 %, 15360 MiB, 11331 MiB, 3578 MiB, 57
2022/11/10 16:11:28.551, 100 %, 62 %, 15360 MiB, 11331 MiB, 3578 MiB, 57
2022/11/10 16:11:29.112, 11 %, 12 %, 15360 MiB, 11331 MiB, 3578 MiB, 57
2022/11/10 16:11:29.613, 73 %, 43 %, 15360 MiB, 11331 MiB, 3578 MiB, 56
2022/11/10 16:11:30.114, 100 %, 59 %, 15360 MiB, 11331 MiB, 3578 MiB, 57
2022/11/10 16:11:30.616, 39 %, 33 %, 15360 MiB, 11331 MiB, 3578 MiB, 57
2022/11/10 16:11:31.118, 100 %, 68 %, 15360 MiB, 11331 MiB, 3578 MiB, 56
2022/11/10 16:11:31.619, 91 %, 47 %, 15360 MiB, 11331 MiB, 3578 MiB, 57
2022/11/10 16:11:32.120, 27 %, 6 %, 15360 MiB, 11331 MiB, 3578 MiB, 57
2022/11/10 16:11:32.623, 100 %, 59 %, 15360 MiB, 11331 MiB, 3578 MiB, 56
2022/11/10 16:11:33.124, 100 %, 54 %, 15360 MiB, 11331 MiB, 3578 MiB, 57
2022/11/10 16:11:33.626, 11 %, 12 %, 15360 MiB, 11331 MiB, 3578 MiB, 57
2022/11/10 16:11:34.127, 81 %, 48 %, 15360 MiB, 11331 MiB, 3578 MiB, 57
2022/11/10 16:11:34.628, 100 %, 61 %, 15360 MiB, 11331 MiB, 3578 MiB, 57
2022/11/10 16:11:35.130, 54 %, 27 %, 15360 MiB, 11331 MiB, 3578 MiB, 57
2022/11/10 16:11:35.685, 100 %, 69 %, 15360 MiB, 11331 MiB, 3578 MiB, 57
2022/11/10 16:11:36.186, 100 %, 70 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:36.687, 16 %, 0 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:37.189, 56 %, 44 %, 15360 MiB, 11331 MiB, 3578 MiB, 57
2022/11/10 16:11:37.690, 100 %, 59 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:38.191, 80 %, 41 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:38.693, 88 %, 58 %, 15360 MiB, 11331 MiB, 3578 MiB, 57
2022/11/10 16:11:39.194, 100 %, 64 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:39.696, 42 %, 15 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:40.197, 24 %, 22 %, 15360 MiB, 11331 MiB, 3578 MiB, 57
2022/11/10 16:11:40.699, 100 %, 65 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:41.200, 95 %, 63 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:41.701, 59 %, 47 %, 15360 MiB, 11331 MiB, 3578 MiB, 57
2022/11/10 16:11:42.242, 100 %, 57 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:42.744, 74 %, 38 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:43.246, 14 %, 0 %, 15360 MiB, 11331 MiB, 3578 MiB, 57
2022/11/10 16:11:43.747, 100 %, 64 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:44.250, 100 %, 61 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:44.751, 30 %, 23 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:45.252, 95 %, 60 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:45.763, 93 %, 61 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:46.265, 68 %, 40 %, 15360 MiB, 11331 MiB, 3578 MiB, 59
2022/11/10 16:11:46.767, 100 %, 60 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:47.268, 68 %, 36 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:47.769, 10 %, 4 %, 15360 MiB, 11331 MiB, 3578 MiB, 59
2022/11/10 16:11:48.271, 70 %, 47 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:48.818, 100 %, 63 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:49.320, 58 %, 27 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:49.821, 100 %, 67 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:50.335, 100 %, 69 %, 15360 MiB, 11331 MiB, 3578 MiB, 59
2022/11/10 16:11:50.839, 23 %, 4 %, 15360 MiB, 11331 MiB, 3578 MiB, 59
2022/11/10 16:11:51.341, 100 %, 62 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:51.842, 100 %, 60 %, 15360 MiB, 11331 MiB, 3578 MiB, 59
2022/11/10 16:11:52.344, 24 %, 29 %, 15360 MiB, 11331 MiB, 3578 MiB, 59
2022/11/10 16:11:52.846, 92 %, 59 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:53.347, 95 %, 63 %, 15360 MiB, 11331 MiB, 3578 MiB, 59
2022/11/10 16:11:53.848, 43 %, 17 %, 15360 MiB, 11331 MiB, 3578 MiB, 59
2022/11/10 16:11:54.350, 100 %, 63 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:54.851, 100 %, 63 %, 15360 MiB, 11331 MiB, 3578 MiB, 59
2022/11/10 16:11:55.353, 10 %, 6 %, 15360 MiB, 11331 MiB, 3578 MiB, 59
2022/11/10 16:11:55.854, 73 %, 48 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:56.355, 100 %, 64 %, 15360 MiB, 11331 MiB, 3578 MiB, 59
2022/11/10 16:11:56.857, 60 %, 31 %, 15360 MiB, 11331 MiB, 3578 MiB, 59
2022/11/10 16:11:57.358, 100 %, 63 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:57.859, 100 %, 66 %, 15360 MiB, 11331 MiB, 3578 MiB, 59
2022/11/10 16:11:58.417, 20 %, 2 %, 15360 MiB, 11331 MiB, 3578 MiB, 59
2022/11/10 16:11:58.919, 54 %, 46 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:11:59.420, 100 %, 58 %, 15360 MiB, 11331 MiB, 3578 MiB, 59
2022/11/10 16:11:59.921, 80 %, 41 %, 15360 MiB, 11331 MiB, 3578 MiB, 59
2022/11/10 16:12:00.423, 94 %, 61 %, 15360 MiB, 11331 MiB, 3578 MiB, 58
2022/11/10 16:12:00.924, 100 %, 66 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:01.425, 38 %, 12 %, 15360 MiB, 11331 MiB, 3578 MiB, 59
2022/11/10 16:12:01.927, 29 %, 34 %, 15360 MiB, 11331 MiB, 3578 MiB, 59
2022/11/10 16:12:02.428, 100 %, 61 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:02.929, 94 %, 60 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:03.431, 65 %, 46 %, 15360 MiB, 11331 MiB, 3578 MiB, 59
2022/11/10 16:12:03.932, 100 %, 58 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:04.435, 64 %, 35 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:04.936, 100 %, 70 %, 15360 MiB, 11331 MiB, 3578 MiB, 59
2022/11/10 16:12:05.438, 100 %, 64 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:05.939, 26 %, 5 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:06.442, 45 %, 35 %, 15360 MiB, 11331 MiB, 3578 MiB, 59
2022/11/10 16:12:06.943, 100 %, 59 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:07.445, 86 %, 43 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:07.978, 85 %, 48 %, 15360 MiB, 11331 MiB, 3578 MiB, 59
2022/11/10 16:12:08.479, 100 %, 64 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:08.981, 46 %, 21 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:09.482, 26 %, 34 %, 15360 MiB, 11331 MiB, 3578 MiB, 59
2022/11/10 16:12:09.983, 100 %, 68 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:10.485, 94 %, 61 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:10.986, 66 %, 40 %, 15360 MiB, 11331 MiB, 3578 MiB, 59
2022/11/10 16:12:11.489, 100 %, 59 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:11.990, 67 %, 36 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:12.492, 11 %, 9 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:12.994, 100 %, 69 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:13.495, 100 %, 68 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:13.997, 48 %, 41 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:14.498, 100 %, 64 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:15.001, 86 %, 45 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:15.502, 18 %, 0 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:16.004, 100 %, 61 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:16.506, 100 %, 60 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:17.008, 25 %, 28 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:17.551, 94 %, 61 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:18.053, 94 %, 59 %, 15360 MiB, 11331 MiB, 3578 MiB, 61
2022/11/10 16:12:18.555, 37 %, 12 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:19.056, 100 %, 61 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:19.557, 100 %, 57 %, 15360 MiB, 11331 MiB, 3578 MiB, 61
2022/11/10 16:12:20.060, 11 %, 8 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:20.562, 73 %, 44 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:21.105, 100 %, 67 %, 15360 MiB, 11331 MiB, 3578 MiB, 61
2022/11/10 16:12:21.607, 56 %, 29 %, 15360 MiB, 11331 MiB, 3578 MiB, 61
2022/11/10 16:12:22.108, 100 %, 66 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:22.609, 100 %, 68 %, 15360 MiB, 11331 MiB, 3578 MiB, 61
2022/11/10 16:12:23.111, 18 %, 1 %, 15360 MiB, 11331 MiB, 3578 MiB, 61
2022/11/10 16:12:23.613, 60 %, 43 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:24.114, 100 %, 62 %, 15360 MiB, 11331 MiB, 3578 MiB, 61
2022/11/10 16:12:24.615, 32 %, 37 %, 15360 MiB, 11331 MiB, 3578 MiB, 61
2022/11/10 16:12:25.118, 100 %, 69 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:25.619, 93 %, 58 %, 15360 MiB, 11331 MiB, 3578 MiB, 61
2022/11/10 16:12:26.120, 32 %, 8 %, 15360 MiB, 11331 MiB, 3578 MiB, 61
2022/11/10 16:12:26.622, 100 %, 61 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:27.123, 100 %, 56 %, 15360 MiB, 11331 MiB, 3578 MiB, 61
2022/11/10 16:12:27.625, 19 %, 23 %, 15360 MiB, 11331 MiB, 3578 MiB, 61
2022/11/10 16:12:28.126, 91 %, 59 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:28.627, 95 %, 58 %, 15360 MiB, 11331 MiB, 3578 MiB, 61
2022/11/10 16:12:29.129, 42 %, 15 %, 15360 MiB, 11331 MiB, 3578 MiB, 61
2022/11/10 16:12:29.631, 100 %, 61 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:30.132, 100 %, 63 %, 15360 MiB, 11331 MiB, 3578 MiB, 61
2022/11/10 16:12:30.695, 11 %, 5 %, 15360 MiB, 11331 MiB, 3578 MiB, 61
2022/11/10 16:12:31.197, 72 %, 50 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:31.698, 100 %, 64 %, 15360 MiB, 11331 MiB, 3578 MiB, 61
2022/11/10 16:12:32.200, 62 %, 29 %, 15360 MiB, 11331 MiB, 3578 MiB, 61
2022/11/10 16:12:32.702, 100 %, 64 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:33.203, 100 %, 67 %, 15360 MiB, 11331 MiB, 3578 MiB, 62
2022/11/10 16:12:33.705, 20 %, 2 %, 15360 MiB, 11331 MiB, 3578 MiB, 61
2022/11/10 16:12:34.207, 52 %, 45 %, 15360 MiB, 11331 MiB, 3578 MiB, 61
2022/11/10 16:12:34.708, 100 %, 59 %, 15360 MiB, 11331 MiB, 3578 MiB, 62
2022/11/10 16:12:35.210, 70 %, 37 %, 15360 MiB, 11331 MiB, 3578 MiB, 62
2022/11/10 16:12:35.711, 100 %, 67 %, 15360 MiB, 11331 MiB, 3578 MiB, 61
2022/11/10 16:12:36.213, 100 %, 65 %, 15360 MiB, 11331 MiB, 3578 MiB, 62
2022/11/10 16:12:36.714, 30 %, 7 %, 15360 MiB, 11331 MiB, 3578 MiB, 62
2022/11/10 16:12:37.216, 43 %, 38 %, 15360 MiB, 11331 MiB, 3578 MiB, 61
2022/11/10 16:12:37.717, 100 %, 53 %, 15360 MiB, 11331 MiB, 3578 MiB, 62
2022/11/10 16:12:38.218, 91 %, 46 %, 15360 MiB, 11331 MiB, 3578 MiB, 62
2022/11/10 16:12:38.720, 79 %, 51 %, 15360 MiB, 11331 MiB, 3578 MiB, 61
2022/11/10 16:12:39.221, 0 %, 0 %, 15360 MiB, 11331 MiB, 3578 MiB, 60
2022/11/10 16:12:39.723, 0 %, 0 %, 15360 MiB, 11329 MiB, 3580 MiB, 61
2022/11/10 16:12:40.253, 81 %, 35 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:40.755, 77 %, 33 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:41.256, 21 %, 10 %, 15360 MiB, 11327 MiB, 3582 MiB, 60
2022/11/10 16:12:41.757, 20 %, 9 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:42.259, 19 %, 9 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:42.760, 94 %, 41 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:43.261, 91 %, 39 %, 15360 MiB, 11327 MiB, 3582 MiB, 60
2022/11/10 16:12:43.762, 16 %, 8 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:12:44.264, 16 %, 7 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:44.766, 97 %, 41 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:45.267, 93 %, 37 %, 15360 MiB, 11327 MiB, 3582 MiB, 60
2022/11/10 16:12:45.769, 23 %, 9 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:46.270, 27 %, 11 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:46.772, 72 %, 29 %, 15360 MiB, 11327 MiB, 3582 MiB, 60
2022/11/10 16:12:47.273, 55 %, 26 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:12:47.775, 65 %, 27 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:48.277, 73 %, 31 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:48.778, 16 %, 8 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:49.280, 11 %, 3 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:49.781, 89 %, 36 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:50.283, 79 %, 32 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:50.784, 47 %, 20 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:51.286, 52 %, 22 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:51.788, 61 %, 27 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:52.289, 29 %, 16 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:12:52.791, 16 %, 7 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:12:53.292, 96 %, 38 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:53.794, 92 %, 37 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:54.307, 39 %, 17 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:12:54.810, 54 %, 22 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:55.311, 57 %, 26 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:55.812, 45 %, 19 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:56.313, 91 %, 37 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:56.815, 94 %, 40 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:57.316, 22 %, 8 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:12:57.856, 30 %, 12 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:58.358, 63 %, 28 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:12:58.859, 45 %, 21 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:12:59.360, 73 %, 31 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:12:59.862, 73 %, 29 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:00.363, 19 %, 8 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:00.864, 14 %, 4 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:01.380, 89 %, 36 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:01.882, 76 %, 31 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:02.383, 41 %, 18 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:02.884, 50 %, 21 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:03.386, 39 %, 19 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:03.887, 22 %, 11 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:04.388, 80 %, 34 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:04.902, 90 %, 38 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:05.403, 11 %, 3 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:05.905, 25 %, 10 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:06.407, 80 %, 33 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:06.908, 65 %, 27 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:07.409, 53 %, 25 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:07.911, 74 %, 30 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:08.412, 85 %, 36 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:08.913, 20 %, 6 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:09.416, 22 %, 9 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:09.917, 66 %, 28 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:10.418, 51 %, 23 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:10.920, 67 %, 27 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:11.422, 74 %, 32 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:11.927, 22 %, 11 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:12.428, 21 %, 10 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:12.930, 97 %, 39 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:13.431, 92 %, 37 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:13.933, 36 %, 15 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:14.434, 34 %, 14 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:14.936, 76 %, 30 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:15.452, 70 %, 30 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:15.953, 35 %, 15 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:16.456, 47 %, 20 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:16.957, 43 %, 20 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:17.458, 26 %, 11 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:17.960, 95 %, 38 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:18.463, 80 %, 32 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:18.964, 66 %, 29 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:19.465, 64 %, 28 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:19.967, 73 %, 31 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:20.468, 17 %, 7 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:20.969, 15 %, 5 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:21.471, 92 %, 36 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:21.972, 75 %, 32 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:22.473, 49 %, 21 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:22.975, 62 %, 28 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:23.476, 38 %, 19 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:23.977, 23 %, 9 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:24.479, 98 %, 39 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:24.980, 80 %, 32 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:25.481, 55 %, 23 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:26.017, 63 %, 27 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:26.518, 37 %, 18 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:27.019, 26 %, 13 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:27.521, 99 %, 41 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:28.022, 94 %, 38 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:28.523, 30 %, 12 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:29.025, 37 %, 16 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:29.531, 69 %, 29 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:30.032, 55 %, 26 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:30.533, 65 %, 27 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:31.035, 74 %, 32 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:31.536, 82 %, 35 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:32.037, 17 %, 4 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
