timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB], temperature.gpu
2022/11/11 21:15:25.132, 28.03 W, 28 %, 3 %, 15360 MiB, 14910 MiB, 0 MiB, 42
2022/11/11 21:15:25.185, 28.03 W, 28 %, 3 %, 15360 MiB, 14910 MiB, 0 MiB, 42
2022/11/11 21:15:25.239, 28.03 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 42
2022/11/11 21:15:25.292, 28.03 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 42
2022/11/11 21:15:25.346, 28.21 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 42
2022/11/11 21:15:25.400, 28.03 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 42
2022/11/11 21:15:25.454, 28.03 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 42
2022/11/11 21:15:25.508, 28.02 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 42
2022/11/11 21:15:25.562, 28.02 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 42
2022/11/11 21:15:25.615, 27.93 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 42
2022/11/11 21:15:25.669, 27.93 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 42
2022/11/11 21:15:25.723, 28.62 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 42
2022/11/11 21:15:25.781, 28.62 W, 0 %, 0 %, 15360 MiB, 14907 MiB, 2 MiB, 42
2022/11/11 21:15:25.834, 28.15 W, 0 %, 0 %, 15360 MiB, 14907 MiB, 2 MiB, 42
2022/11/11 21:15:25.888, 28.15 W, 0 %, 0 %, 15360 MiB, 14907 MiB, 2 MiB, 42
2022/11/11 21:15:25.941, 28.03 W, 0 %, 0 %, 15360 MiB, 14907 MiB, 2 MiB, 42
2022/11/11 21:15:25.995, 28.03 W, 0 %, 0 %, 15360 MiB, 14907 MiB, 2 MiB, 42
2022/11/11 21:15:26.049, 28.13 W, 0 %, 0 %, 15360 MiB, 14907 MiB, 2 MiB, 42
2022/11/11 21:15:26.102, 28.03 W, 0 %, 0 %, 15360 MiB, 14907 MiB, 2 MiB, 42
2022/11/11 21:15:26.157, 28.03 W, 0 %, 0 %, 15360 MiB, 14907 MiB, 2 MiB, 42
2022/11/11 21:15:26.211, 27.93 W, 0 %, 0 %, 15360 MiB, 14907 MiB, 2 MiB, 42
2022/11/11 21:15:26.264, 27.93 W, 0 %, 0 %, 15360 MiB, 14907 MiB, 2 MiB, 42
2022/11/11 21:15:26.318, 28.03 W, 0 %, 0 %, 15360 MiB, 14907 MiB, 2 MiB, 42
2022/11/11 21:15:26.371, 28.03 W, 0 %, 0 %, 15360 MiB, 14907 MiB, 2 MiB, 42
2022/11/11 21:15:26.425, 27.93 W, 0 %, 0 %, 15360 MiB, 14907 MiB, 2 MiB, 42
2022/11/11 21:15:26.478, 27.93 W, 0 %, 0 %, 15360 MiB, 14907 MiB, 2 MiB, 42
2022/11/11 21:15:26.532, 28.03 W, 0 %, 0 %, 15360 MiB, 14907 MiB, 2 MiB, 42
2022/11/11 21:15:26.585, 28.03 W, 0 %, 0 %, 15360 MiB, 14907 MiB, 2 MiB, 42
2022/11/11 21:15:26.639, 28.03 W, 0 %, 0 %, 15360 MiB, 14907 MiB, 2 MiB, 42
2022/11/11 21:15:26.693, 28.03 W, 0 %, 0 %, 15360 MiB, 14907 MiB, 2 MiB, 42
2022/11/11 21:15:26.748, 16.44 W, 0 %, 0 %, 15360 MiB, 14907 MiB, 2 MiB, 42
2022/11/11 21:15:26.804, 16.44 W, 0 %, 0 %, 15360 MiB, 14907 MiB, 2 MiB, 42
2022/11/11 21:15:26.859, 16.35 W, 0 %, 0 %, 15360 MiB, 14907 MiB, 2 MiB, 42
2022/11/11 21:15:26.914, 26.85 W, 0 %, 0 %, 15360 MiB, 14897 MiB, 12 MiB, 42
2022/11/11 21:15:26.969, 26.85 W, 0 %, 0 %, 15360 MiB, 14897 MiB, 12 MiB, 42
2022/11/11 21:15:27.024, 28.33 W, 0 %, 0 %, 15360 MiB, 14897 MiB, 12 MiB, 42
2022/11/11 21:15:27.084, 28.33 W, 2 %, 0 %, 15360 MiB, 14788 MiB, 121 MiB, 42
2022/11/11 21:15:27.137, 28.31 W, 2 %, 0 %, 15360 MiB, 14772 MiB, 137 MiB, 42
2022/11/11 21:15:27.193, 28.31 W, 2 %, 0 %, 15360 MiB, 14754 MiB, 155 MiB, 42
2022/11/11 21:15:27.247, 28.23 W, 7 %, 0 %, 15360 MiB, 14740 MiB, 169 MiB, 42
2022/11/11 21:15:27.301, 28.23 W, 7 %, 0 %, 15360 MiB, 14724 MiB, 185 MiB, 42
2022/11/11 21:15:27.355, 28.33 W, 7 %, 0 %, 15360 MiB, 14710 MiB, 199 MiB, 42
2022/11/11 21:15:27.408, 28.31 W, 7 %, 0 %, 15360 MiB, 14686 MiB, 223 MiB, 42
2022/11/11 21:15:27.463, 28.31 W, 5 %, 0 %, 15360 MiB, 14672 MiB, 237 MiB, 42
2022/11/11 21:15:27.517, 28.13 W, 5 %, 0 %, 15360 MiB, 14656 MiB, 253 MiB, 42
2022/11/11 21:15:27.571, 28.13 W, 5 %, 0 %, 15360 MiB, 14640 MiB, 269 MiB, 42
2022/11/11 21:15:27.624, 28.21 W, 5 %, 0 %, 15360 MiB, 14624 MiB, 285 MiB, 42
2022/11/11 21:15:27.678, 28.21 W, 6 %, 0 %, 15360 MiB, 14608 MiB, 301 MiB, 42
2022/11/11 21:15:27.732, 28.13 W, 6 %, 0 %, 15360 MiB, 14596 MiB, 313 MiB, 42
2022/11/11 21:15:27.785, 28.13 W, 6 %, 0 %, 15360 MiB, 14574 MiB, 335 MiB, 42
2022/11/11 21:15:27.839, 28.20 W, 6 %, 0 %, 15360 MiB, 14558 MiB, 351 MiB, 42
2022/11/11 21:15:27.892, 28.20 W, 5 %, 0 %, 15360 MiB, 14542 MiB, 367 MiB, 42
2022/11/11 21:15:27.946, 28.33 W, 5 %, 0 %, 15360 MiB, 14522 MiB, 387 MiB, 42
2022/11/11 21:15:28.000, 28.33 W, 5 %, 0 %, 15360 MiB, 14506 MiB, 403 MiB, 42
2022/11/11 21:15:28.053, 28.31 W, 6 %, 0 %, 15360 MiB, 14488 MiB, 421 MiB, 42
2022/11/11 21:15:28.108, 28.31 W, 6 %, 0 %, 15360 MiB, 14472 MiB, 437 MiB, 42
2022/11/11 21:15:28.161, 28.41 W, 6 %, 0 %, 15360 MiB, 14458 MiB, 451 MiB, 42
2022/11/11 21:15:28.215, 28.03 W, 6 %, 0 %, 15360 MiB, 14438 MiB, 471 MiB, 42
2022/11/11 21:15:28.268, 28.03 W, 6 %, 0 %, 15360 MiB, 14428 MiB, 481 MiB, 42
2022/11/11 21:15:28.322, 28.21 W, 6 %, 0 %, 15360 MiB, 14408 MiB, 501 MiB, 42
2022/11/11 21:15:28.375, 28.21 W, 6 %, 0 %, 15360 MiB, 14390 MiB, 519 MiB, 42
2022/11/11 21:15:28.429, 28.23 W, 6 %, 0 %, 15360 MiB, 14374 MiB, 535 MiB, 42
2022/11/11 21:15:28.483, 28.23 W, 6 %, 0 %, 15360 MiB, 14362 MiB, 547 MiB, 42
2022/11/11 21:15:28.536, 28.23 W, 6 %, 0 %, 15360 MiB, 14342 MiB, 567 MiB, 42
2022/11/11 21:15:28.590, 28.23 W, 6 %, 0 %, 15360 MiB, 14324 MiB, 585 MiB, 42
2022/11/11 21:15:28.643, 28.13 W, 6 %, 0 %, 15360 MiB, 14306 MiB, 603 MiB, 42
2022/11/11 21:15:28.697, 28.13 W, 6 %, 0 %, 15360 MiB, 14292 MiB, 617 MiB, 42
2022/11/11 21:15:28.751, 28.33 W, 6 %, 0 %, 15360 MiB, 14272 MiB, 637 MiB, 42
