timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB], temperature.gpu
2022/11/11 19:03:50.379, 28.40 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:50.889, 27.92 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:51.395, 27.92 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:51.899, 27.92 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:52.403, 27.92 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:52.907, 27.90 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:53.411, 28.02 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:53.915, 28.30 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:54.425, 27.92 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:54.931, 27.92 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:55.435, 28.02 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:55.939, 28.02 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:56.443, 27.90 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:56.947, 28.61 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:57.451, 28.02 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:57.963, 27.92 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:58.469, 27.90 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:58.973, 27.92 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:59.477, 28.02 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:03:59.981, 27.90 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 45
2022/11/11 19:04:00.485, 27.92 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 46
2022/11/11 19:04:00.989, 28.61 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 46
2022/11/11 19:04:01.516, 28.00 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 46
2022/11/11 19:04:02.021, 28.02 W, 0 %, 0 %, 15360 MiB, 7904 MiB, 7005 MiB, 46
2022/11/11 19:04:02.525, 33.96 W, 98 %, 52 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:03.028, 34.94 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:03.532, 34.94 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:04.035, 34.92 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:04.538, 28.40 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:05.042, 28.59 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:05.593, 28.02 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:06.097, 28.00 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:06.601, 28.02 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:07.105, 28.00 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:07.609, 28.00 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:08.113, 28.69 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:08.617, 28.69 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:09.141, 27.92 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:09.645, 28.02 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:10.149, 28.00 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:10.653, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:11.158, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:11.662, 28.00 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:12.168, 28.69 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:12.676, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:13.181, 28.02 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:13.685, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:14.189, 28.02 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:14.693, 28.00 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:15.197, 28.02 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:15.701, 28.59 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:16.222, 27.90 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:16.727, 28.02 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:17.231, 28.00 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:17.735, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:18.239, 28.11 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:18.743, 28.18 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:19.247, 28.49 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:19.760, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:20.265, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:20.769, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:21.273, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:21.777, 28.02 W, 1 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:22.281, 28.69 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:22.784, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:23.299, 28.00 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:23.803, 28.00 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:24.307, 28.00 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:24.811, 28.00 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:25.315, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:25.820, 28.00 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:26.325, 28.79 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:26.842, 28.00 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:27.347, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:27.852, 28.11 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 46
2022/11/11 19:04:28.356, 61.00 W, 100 %, 44 %, 15360 MiB, 6810 MiB, 8099 MiB, 48
2022/11/11 19:04:28.860, 30.93 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:29.363, 30.93 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:29.867, 31.82 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:30.370, 31.90 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:30.916, 28.20 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:31.421, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:31.925, 28.08 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:32.429, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:32.933, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:33.439, 28.79 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:33.944, 28.08 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:34.455, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:34.959, 28.21 W, 2 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:35.464, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:35.968, 28.23 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:36.475, 28.20 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:36.979, 28.18 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:37.484, 28.79 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:37.988, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:38.494, 28.20 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:38.998, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:39.502, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:40.007, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:40.511, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:41.016, 28.77 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
