timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB], temperature.gpu
2022/11/11 21:22:04.566, 15.65 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:04.622, 15.66 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:04.677, 15.66 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:04.732, 15.65 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:04.788, 15.65 W, 0 %, 0 %, 15360 MiB, 14910 MiB, 0 MiB, 39
2022/11/11 21:22:04.855, 15.86 W, 0 %, 0 %, 15360 MiB, 14909 MiB, 0 MiB, 39
2022/11/11 21:22:04.922, 15.96 W, 0 %, 0 %, 15360 MiB, 14909 MiB, 0 MiB, 39
2022/11/11 21:22:04.982, 15.96 W, 0 %, 0 %, 15360 MiB, 14897 MiB, 12 MiB, 39
2022/11/11 21:22:05.044, 27.44 W, 0 %, 0 %, 15360 MiB, 14897 MiB, 12 MiB, 39
2022/11/11 21:22:05.104, 28.51 W, 0 %, 0 %, 15360 MiB, 14897 MiB, 12 MiB, 39
2022/11/11 21:22:05.160, 28.51 W, 0 %, 0 %, 15360 MiB, 14808 MiB, 101 MiB, 39
2022/11/11 21:22:05.214, 27.93 W, 4 %, 0 %, 15360 MiB, 14804 MiB, 105 MiB, 39
2022/11/11 21:22:05.268, 27.93 W, 4 %, 0 %, 15360 MiB, 14784 MiB, 125 MiB, 39
2022/11/11 21:22:05.323, 27.72 W, 4 %, 0 %, 15360 MiB, 14780 MiB, 129 MiB, 39
2022/11/11 21:22:05.376, 27.72 W, 4 %, 0 %, 15360 MiB, 14774 MiB, 135 MiB, 39
2022/11/11 21:22:05.430, 27.74 W, 3 %, 0 %, 15360 MiB, 14768 MiB, 141 MiB, 39
2022/11/11 21:22:05.484, 27.74 W, 3 %, 0 %, 15360 MiB, 14762 MiB, 147 MiB, 39
2022/11/11 21:22:05.538, 27.74 W, 3 %, 0 %, 15360 MiB, 14754 MiB, 155 MiB, 39
2022/11/11 21:22:05.591, 27.74 W, 3 %, 0 %, 15360 MiB, 14742 MiB, 167 MiB, 39
2022/11/11 21:22:05.645, 27.84 W, 3 %, 0 %, 15360 MiB, 14738 MiB, 171 MiB, 39
2022/11/11 21:22:05.699, 27.84 W, 3 %, 0 %, 15360 MiB, 14734 MiB, 175 MiB, 39
2022/11/11 21:22:05.752, 27.84 W, 3 %, 0 %, 15360 MiB, 14718 MiB, 191 MiB, 39
2022/11/11 21:22:05.806, 27.74 W, 2 %, 0 %, 15360 MiB, 14714 MiB, 195 MiB, 39
2022/11/11 21:22:05.860, 27.74 W, 2 %, 0 %, 15360 MiB, 14710 MiB, 199 MiB, 39
2022/11/11 21:22:05.914, 27.74 W, 2 %, 0 %, 15360 MiB, 14704 MiB, 205 MiB, 39
2022/11/11 21:22:05.968, 27.74 W, 2 %, 0 %, 15360 MiB, 14700 MiB, 209 MiB, 39
2022/11/11 21:22:06.021, 27.74 W, 2 %, 0 %, 15360 MiB, 14690 MiB, 219 MiB, 39
2022/11/11 21:22:06.075, 27.74 W, 2 %, 0 %, 15360 MiB, 14686 MiB, 223 MiB, 39
2022/11/11 21:22:06.129, 27.74 W, 2 %, 0 %, 15360 MiB, 14682 MiB, 227 MiB, 39
2022/11/11 21:22:06.183, 27.74 W, 2 %, 0 %, 15360 MiB, 14674 MiB, 235 MiB, 39
2022/11/11 21:22:06.236, 27.74 W, 2 %, 0 %, 15360 MiB, 14672 MiB, 237 MiB, 39
2022/11/11 21:22:06.292, 27.74 W, 2 %, 0 %, 15360 MiB, 14666 MiB, 243 MiB, 39
2022/11/11 21:22:06.346, 27.82 W, 2 %, 0 %, 15360 MiB, 14658 MiB, 251 MiB, 39
2022/11/11 21:22:06.399, 27.82 W, 2 %, 0 %, 15360 MiB, 14652 MiB, 257 MiB, 39
2022/11/11 21:22:06.453, 27.92 W, 2 %, 0 %, 15360 MiB, 14648 MiB, 261 MiB, 39
2022/11/11 21:22:06.507, 27.92 W, 2 %, 0 %, 15360 MiB, 14636 MiB, 273 MiB, 39
2022/11/11 21:22:06.561, 28.03 W, 2 %, 0 %, 15360 MiB, 14632 MiB, 277 MiB, 40
2022/11/11 21:22:06.615, 27.64 W, 3 %, 0 %, 15360 MiB, 14624 MiB, 285 MiB, 39
2022/11/11 21:22:06.668, 27.64 W, 3 %, 0 %, 15360 MiB, 14618 MiB, 291 MiB, 40
2022/11/11 21:22:06.722, 27.84 W, 3 %, 0 %, 15360 MiB, 14606 MiB, 303 MiB, 39
2022/11/11 21:22:06.776, 27.84 W, 3 %, 0 %, 15360 MiB, 14600 MiB, 309 MiB, 39
2022/11/11 21:22:06.829, 27.64 W, 2 %, 0 %, 15360 MiB, 14592 MiB, 317 MiB, 39
2022/11/11 21:22:06.883, 27.64 W, 2 %, 0 %, 15360 MiB, 14586 MiB, 323 MiB, 39
2022/11/11 21:22:06.937, 27.74 W, 2 %, 0 %, 15360 MiB, 14584 MiB, 325 MiB, 40
2022/11/11 21:22:06.991, 27.74 W, 2 %, 0 %, 15360 MiB, 14580 MiB, 329 MiB, 40
2022/11/11 21:22:07.048, 27.54 W, 2 %, 0 %, 15360 MiB, 14568 MiB, 341 MiB, 39
2022/11/11 21:22:07.101, 27.54 W, 2 %, 0 %, 15360 MiB, 14560 MiB, 349 MiB, 40
2022/11/11 21:22:07.157, 27.54 W, 2 %, 0 %, 15360 MiB, 14550 MiB, 359 MiB, 39
2022/11/11 21:22:07.211, 27.54 W, 3 %, 0 %, 15360 MiB, 14546 MiB, 363 MiB, 40
2022/11/11 21:22:07.264, 27.44 W, 3 %, 0 %, 15360 MiB, 14534 MiB, 375 MiB, 40
2022/11/11 21:22:07.318, 27.34 W, 3 %, 0 %, 15360 MiB, 14528 MiB, 381 MiB, 40
2022/11/11 21:22:07.372, 27.34 W, 3 %, 0 %, 15360 MiB, 14522 MiB, 387 MiB, 40
2022/11/11 21:22:07.426, 27.34 W, 3 %, 0 %, 15360 MiB, 14514 MiB, 395 MiB, 40
2022/11/11 21:22:07.480, 27.34 W, 3 %, 0 %, 15360 MiB, 14508 MiB, 401 MiB, 40
2022/11/11 21:22:07.534, 27.34 W, 3 %, 0 %, 15360 MiB, 14504 MiB, 405 MiB, 40
2022/11/11 21:22:07.587, 27.34 W, 3 %, 0 %, 15360 MiB, 14502 MiB, 407 MiB, 40
2022/11/11 21:22:07.641, 27.34 W, 2 %, 0 %, 15360 MiB, 14494 MiB, 415 MiB, 40
2022/11/11 21:22:07.695, 27.34 W, 2 %, 0 %, 15360 MiB, 14488 MiB, 421 MiB, 40
2022/11/11 21:22:07.749, 27.34 W, 2 %, 0 %, 15360 MiB, 14476 MiB, 433 MiB, 40
2022/11/11 21:22:07.803, 27.34 W, 2 %, 0 %, 15360 MiB, 14474 MiB, 435 MiB, 40
2022/11/11 21:22:07.856, 27.34 W, 2 %, 0 %, 15360 MiB, 14464 MiB, 445 MiB, 40
2022/11/11 21:22:07.910, 27.34 W, 2 %, 0 %, 15360 MiB, 14460 MiB, 449 MiB, 40
2022/11/11 21:22:07.964, 27.44 W, 2 %, 0 %, 15360 MiB, 14440 MiB, 469 MiB, 40
2022/11/11 21:22:08.020, 27.25 W, 3 %, 0 %, 15360 MiB, 14436 MiB, 473 MiB, 40
2022/11/11 21:22:08.074, 27.25 W, 3 %, 0 %, 15360 MiB, 14424 MiB, 485 MiB, 40
2022/11/11 21:22:08.127, 27.36 W, 3 %, 0 %, 15360 MiB, 14412 MiB, 497 MiB, 40
2022/11/11 21:22:08.181, 27.36 W, 3 %, 0 %, 15360 MiB, 14404 MiB, 505 MiB, 40
2022/11/11 21:22:08.235, 27.34 W, 3 %, 0 %, 15360 MiB, 14400 MiB, 509 MiB, 40
2022/11/11 21:22:08.289, 27.34 W, 3 %, 0 %, 15360 MiB, 14392 MiB, 517 MiB, 40
2022/11/11 21:22:08.342, 27.34 W, 3 %, 0 %, 15360 MiB, 14386 MiB, 523 MiB, 40
2022/11/11 21:22:08.396, 27.34 W, 2 %, 0 %, 15360 MiB, 14378 MiB, 531 MiB, 40
2022/11/11 21:22:08.450, 27.33 W, 2 %, 0 %, 15360 MiB, 14374 MiB, 535 MiB, 40
2022/11/11 21:22:08.504, 27.33 W, 2 %, 0 %, 15360 MiB, 14368 MiB, 541 MiB, 40
2022/11/11 21:22:08.558, 27.34 W, 2 %, 0 %, 15360 MiB, 14356 MiB, 553 MiB, 40
2022/11/11 21:22:08.612, 27.34 W, 2 %, 0 %, 15360 MiB, 14350 MiB, 559 MiB, 40
2022/11/11 21:22:08.665, 27.44 W, 2 %, 0 %, 15360 MiB, 14332 MiB, 577 MiB, 40
2022/11/11 21:22:08.719, 27.34 W, 2 %, 0 %, 15360 MiB, 14332 MiB, 577 MiB, 40
2022/11/11 21:22:08.773, 27.34 W, 2 %, 0 %, 15360 MiB, 14326 MiB, 583 MiB, 40
2022/11/11 21:22:08.827, 27.25 W, 2 %, 0 %, 15360 MiB, 14318 MiB, 591 MiB, 40
2022/11/11 21:22:08.880, 27.25 W, 2 %, 0 %, 15360 MiB, 14310 MiB, 599 MiB, 40
2022/11/11 21:22:08.934, 27.34 W, 2 %, 0 %, 15360 MiB, 14306 MiB, 603 MiB, 40
2022/11/11 21:22:08.988, 27.34 W, 2 %, 0 %, 15360 MiB, 14302 MiB, 607 MiB, 40
2022/11/11 21:22:09.042, 27.25 W, 2 %, 0 %, 15360 MiB, 14300 MiB, 609 MiB, 40
2022/11/11 21:22:09.095, 27.25 W, 2 %, 0 %, 15360 MiB, 14288 MiB, 621 MiB, 40
2022/11/11 21:22:09.149, 27.34 W, 2 %, 0 %, 15360 MiB, 14280 MiB, 629 MiB, 40
2022/11/11 21:22:09.205, 27.34 W, 2 %, 0 %, 15360 MiB, 14270 MiB, 639 MiB, 40
2022/11/11 21:22:09.259, 27.44 W, 2 %, 0 %, 15360 MiB, 14264 MiB, 645 MiB, 40
2022/11/11 21:22:09.313, 27.44 W, 2 %, 0 %, 15360 MiB, 14260 MiB, 649 MiB, 40
2022/11/11 21:22:09.367, 27.44 W, 2 %, 0 %, 15360 MiB, 14252 MiB, 657 MiB, 40
2022/11/11 21:22:09.421, 27.44 W, 3 %, 0 %, 15360 MiB, 14248 MiB, 661 MiB, 40
2022/11/11 21:22:09.475, 27.44 W, 3 %, 0 %, 15360 MiB, 14244 MiB, 665 MiB, 40
2022/11/11 21:22:09.529, 27.34 W, 3 %, 0 %, 15360 MiB, 14240 MiB, 669 MiB, 40
2022/11/11 21:22:09.583, 27.34 W, 3 %, 0 %, 15360 MiB, 14232 MiB, 677 MiB, 40
2022/11/11 21:22:09.637, 27.34 W, 2 %, 0 %, 15360 MiB, 14228 MiB, 681 MiB, 40
2022/11/11 21:22:09.691, 27.34 W, 2 %, 0 %, 15360 MiB, 14218 MiB, 691 MiB, 40
2022/11/11 21:22:09.745, 27.36 W, 2 %, 0 %, 15360 MiB, 14214 MiB, 695 MiB, 40
2022/11/11 21:22:09.798, 27.36 W, 2 %, 0 %, 15360 MiB, 14208 MiB, 701 MiB, 40
2022/11/11 21:22:09.853, 27.34 W, 3 %, 0 %, 15360 MiB, 14194 MiB, 715 MiB, 40
2022/11/11 21:22:09.908, 27.34 W, 3 %, 0 %, 15360 MiB, 14184 MiB, 725 MiB, 40
2022/11/11 21:22:09.962, 27.46 W, 3 %, 0 %, 15360 MiB, 14178 MiB, 731 MiB, 40
2022/11/11 21:22:10.016, 27.46 W, 3 %, 0 %, 15360 MiB, 14172 MiB, 737 MiB, 40
2022/11/11 21:22:10.070, 27.44 W, 3 %, 0 %, 15360 MiB, 14164 MiB, 745 MiB, 40
2022/11/11 21:22:10.124, 27.34 W, 3 %, 0 %, 15360 MiB, 14158 MiB, 751 MiB, 40
2022/11/11 21:22:10.178, 27.34 W, 3 %, 0 %, 15360 MiB, 14146 MiB, 763 MiB, 40
2022/11/11 21:22:10.232, 27.34 W, 3 %, 0 %, 15360 MiB, 14140 MiB, 769 MiB, 40
2022/11/11 21:22:10.286, 27.34 W, 3 %, 0 %, 15360 MiB, 14136 MiB, 773 MiB, 40
2022/11/11 21:22:10.340, 27.36 W, 3 %, 0 %, 15360 MiB, 14130 MiB, 779 MiB, 40
2022/11/11 21:22:10.394, 27.36 W, 3 %, 0 %, 15360 MiB, 14116 MiB, 793 MiB, 40
2022/11/11 21:22:10.448, 27.34 W, 3 %, 0 %, 15360 MiB, 14108 MiB, 801 MiB, 40
